Coa_id,bu_id,coa_effective_date_id,gl_account_cd,gl_subacct_cd,gl_account_name,gl_subacct_name,consolidation_account,ey_gl_account_name,ey_account_type,ey_account_sub_type,ey_account_class,ey_account_sub_class,ey_account_group_I,ey_account_group_II,ey_cash_activity,ey_index,ey_sub_index,created_by_id,created_date_id,created_time_id,last_modified_by_id,last_modified_date_id,ver_desc,ver_start_date_id,ver_end_date_id
17343,19,19950621,310001,NULL,Long Text0000310001,NULL,,0000310001 - Long Text0000310001,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17344,19,19961218,381000,NULL,Long Text0000381000,NULL,,0000381000 - Long Text0000381000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19961218,0,29,19961218,20141115,20141115,NULL
17345,19,19950621,390001,NULL,Long Text0000390001,NULL,,0000390001 - Long Text0000390001,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17346,19,19950621,399998,NULL,Long Text0000399998,NULL,,0000399998 - Long Text0000399998,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17347,19,19950621,400100,NULL,Long Text0000400100,NULL,,0000400100 - Long Text0000400100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17348,19,19950621,405200,NULL,Long Text0000405200,NULL,,0000405200 - Long Text0000405200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17349,19,19950621,415000,NULL,Long Text0000415000,NULL,,0000415000 - Long Text0000415000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17350,19,19950621,430000,NULL,Long Text0000430000,NULL,,0000430000 - Long Text0000430000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17351,19,19950621,431000,NULL,Long Text0000431000,NULL,,0000431000 - Long Text0000431000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17352,19,19950621,436000,NULL,Long Text0000436000,NULL,,0000436000 - Long Text0000436000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17353,19,19970114,440100,NULL,Long Text0000440100,NULL,,0000440100 - Long Text0000440100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970114,0,29,19970114,20141115,20141115,NULL
17354,19,19950621,452000,NULL,Long Text0000452000,NULL,,0000452000 - Long Text0000452000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17355,19,19950621,460000,NULL,Long Text0000460000,NULL,,0000460000 - Long Text0000460000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17356,19,19950621,460200,NULL,Long Text0000460200,NULL,,0000460200 - Long Text0000460200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17357,19,19950621,466000,NULL,Long Text0000466000,NULL,,0000466000 - Long Text0000466000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17358,19,19970728,470750,NULL,Long Text0000470750,NULL,,0000470750 - Long Text0000470750,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970728,0,29,19970728,20141115,20141115,NULL
17359,19,19950621,474100,NULL,Long Text0000474100,NULL,,0000474100 - Long Text0000474100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17360,19,19950621,474210,NULL,Long Text0000474210,NULL,,0000474210 - Long Text0000474210,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17361,19,19950704,474250,NULL,Long Text0000474250,NULL,,0000474250 - Long Text0000474250,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950704,0,29,19950704,20141115,20141115,NULL
17362,19,19961217,474290,NULL,Long Text0000474290,NULL,,0000474290 - Long Text0000474290,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19961217,0,29,19961217,20141115,20141115,NULL
17363,19,19950621,474320,NULL,Long Text0000474320,NULL,,0000474320 - Long Text0000474320,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17364,19,19950621,482000,NULL,Long Text0000482000,NULL,,0000482000 - Long Text0000482000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17365,19,19950621,489000,NULL,Long Text0000489000,NULL,,0000489000 - Long Text0000489000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17366,19,19950621,790001,NULL,Long Text0000790001,NULL,,0000790001 - Long Text0000790001,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17367,19,19950621,792000,NULL,Long Text0000792000,NULL,,0000792000 - Long Text0000792000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17368,19,19950621,804000,NULL,Long Text0000804000,NULL,,0000804000 - Long Text0000804000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17369,19,19950621,830000,NULL,Long Text0000830000,NULL,,0000830000 - Long Text0000830000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17370,19,19970724,841080,NULL,Long Text0000841080,NULL,,0000841080 - Long Text0000841080,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
17371,19,19970807,841110,NULL,Long Text0000841110,NULL,,0000841110 - Long Text0000841110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970807,0,29,19970807,20141115,20141115,NULL
17372,19,19970724,841680,NULL,Long Text0000841680,NULL,,0000841680 - Long Text0000841680,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
17373,19,19970724,841690,NULL,Long Text0000841690,NULL,,0000841690 - Long Text0000841690,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
17374,19,19950621,880010,NULL,Long Text0000880010,NULL,,0000880010 - Long Text0000880010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17375,19,19950621,884000,NULL,Long Text0000884000,NULL,,0000884000 - Long Text0000884000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17376,19,19950621,890002,NULL,Long Text0000890002,NULL,,0000890002 - Long Text0000890002,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17377,19,19950621,893010,NULL,Long Text0000893010,NULL,,0000893010 - Long Text0000893010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950621,0,29,19950621,20141115,20141115,NULL
17378,20,19970624,22000,NULL,Long Text0000022000,NULL,,0000022000 - Long Text0000022000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17379,20,19970624,26000,NULL,Long Text0000026000,NULL,,0000026000 - Long Text0000026000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17380,20,19970624,32000,NULL,Long Text0000032000,NULL,,0000032000 - Long Text0000032000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17381,20,19970624,41000,NULL,Long Text0000041000,NULL,,0000041000 - Long Text0000041000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17382,20,19970624,67000,NULL,Long Text0000067000,NULL,,0000067000 - Long Text0000067000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17383,20,19970624,78000,NULL,Long Text0000078000,NULL,,0000078000 - Long Text0000078000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17384,20,19970624,89000,NULL,Long Text0000089000,NULL,,0000089000 - Long Text0000089000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17385,20,19970624,111910,NULL,Long Text0000111910,NULL,,0000111910 - Long Text0000111910,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17386,20,19970624,123000,NULL,Long Text0000123000,NULL,,0000123000 - Long Text0000123000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17387,20,19971021,131300,NULL,Long Text0000131300,NULL,,0000131300 - Long Text0000131300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19971021,0,29,19971021,20141115,20141115,NULL
17388,20,19970721,221000,NULL,Long Text0000221000,NULL,,0000221000 - Long Text0000221000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970721,0,29,19970721,20141115,20141115,NULL
17389,20,19970624,221160,NULL,Long Text0000221160,NULL,,0000221160 - Long Text0000221160,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17390,20,19970624,261109,NULL,Long Text0000261109,NULL,,0000261109 - Long Text0000261109,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17391,20,19970624,261209,NULL,Long Text0000261209,NULL,,0000261209 - Long Text0000261209,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17392,20,19970624,315000,NULL,Long Text0000315000,NULL,,0000315000 - Long Text0000315000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17393,20,19970624,315060,NULL,Long Text0000315060,NULL,,0000315060 - Long Text0000315060,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17394,20,19970624,343000,NULL,Long Text0000343000,NULL,,0000343000 - Long Text0000343000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17395,20,19970624,343500,NULL,Long Text0000343500,NULL,,0000343500 - Long Text0000343500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17396,20,19970721,354000,NULL,Long Text0000354000,NULL,,0000354000 - Long Text0000354000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970721,0,29,19970721,20141115,20141115,NULL
17397,20,19970721,366000,NULL,Long Text0000366000,NULL,,0000366000 - Long Text0000366000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970721,0,29,19970721,20141115,20141115,NULL
17398,20,19970722,473000,NULL,Long Text0000473000,NULL,,0000473000 - Long Text0000473000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17399,20,19970624,479060,NULL,Long Text0000479060,NULL,,0000479060 - Long Text0000479060,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17400,20,19970624,479260,NULL,Long Text0000479260,NULL,,0000479260 - Long Text0000479260,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17401,20,19970624,501110,NULL,Long Text0000501110,NULL,,0000501110 - Long Text0000501110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17402,20,19970624,501160,NULL,Long Text0000501160,NULL,,0000501160 - Long Text0000501160,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17403,20,19970624,501920,NULL,Long Text0000501920,NULL,,0000501920 - Long Text0000501920,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17404,20,19970624,501940,NULL,Long Text0000501940,NULL,,0000501940 - Long Text0000501940,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17405,20,19970624,511000,NULL,Long Text0000511000,NULL,,0000511000 - Long Text0000511000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17406,20,19970624,512000,NULL,Long Text0000512000,NULL,,0000512000 - Long Text0000512000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17407,20,19970624,527000,NULL,Long Text0000527000,NULL,,0000527000 - Long Text0000527000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17408,20,19970722,557000,NULL,Long Text0000557000,NULL,,0000557000 - Long Text0000557000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17409,20,19970624,563000,NULL,Long Text0000563000,NULL,,0000563000 - Long Text0000563000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17410,20,19970722,579000,NULL,Long Text0000579000,NULL,,0000579000 - Long Text0000579000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17411,20,19970722,593000,NULL,Long Text0000593000,NULL,,0000593000 - Long Text0000593000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17412,20,19970624,601000,NULL,Long Text0000601000,NULL,,0000601000 - Long Text0000601000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17413,20,19970722,614000,NULL,Long Text0000614000,NULL,,0000614000 - Long Text0000614000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17414,20,19970722,684000,NULL,Long Text0000684000,NULL,,0000684000 - Long Text0000684000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17415,20,19970624,688100,NULL,Long Text0000688100,NULL,,0000688100 - Long Text0000688100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
17416,20,19970722,689000,NULL,Long Text0000689000,NULL,,0000689000 - Long Text0000689000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17417,20,19970722,701000,NULL,Long Text0000701000,NULL,,0000701000 - Long Text0000701000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970722,0,29,19970722,20141115,20141115,NULL
17418,21,19970623,1000,NULL,Long Text0000001000,NULL,,0000001000 - Long Text0000001000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17419,21,19970623,51200,NULL,Long Text0000051200,NULL,,0000051200 - Long Text0000051200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17420,21,19970623,51210,NULL,Long Text0000051210,NULL,,0000051210 - Long Text0000051210,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17421,21,19970623,52400,NULL,Long Text0000052400,NULL,,0000052400 - Long Text0000052400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17422,21,19970623,52990,NULL,Long Text0000052990,NULL,,0000052990 - Long Text0000052990,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17423,21,19970623,57520,NULL,Long Text0000057520,NULL,,0000057520 - Long Text0000057520,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17424,21,19970623,60120,NULL,Long Text0000060120,NULL,,0000060120 - Long Text0000060120,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17425,21,19970623,95000,NULL,Long Text0000095000,NULL,,0000095000 - Long Text0000095000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17426,21,19970623,113106,NULL,Long Text0000113106,NULL,,0000113106 - Long Text0000113106,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17427,21,19970623,113109,NULL,Long Text0000113109,NULL,,0000113109 - Long Text0000113109,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17428,21,19970623,113204,NULL,Long Text0000113204,NULL,,0000113204 - Long Text0000113204,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17429,21,19970623,113209,NULL,Long Text0000113209,NULL,,0000113209 - Long Text0000113209,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17430,21,19970623,131000,NULL,Long Text0000131000,NULL,,0000131000 - Long Text0000131000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17431,21,19970623,137000,NULL,Long Text0000137000,NULL,,0000137000 - Long Text0000137000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17432,21,19970623,140010,NULL,Long Text0000140010,NULL,,0000140010 - Long Text0000140010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17433,21,19970623,150300,NULL,Long Text0000150300,NULL,,0000150300 - Long Text0000150300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17434,21,19970623,151000,NULL,Long Text0000151000,NULL,,0000151000 - Long Text0000151000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17435,21,19970623,152020,NULL,Long Text0000152020,NULL,,0000152020 - Long Text0000152020,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17436,21,19970623,161000,NULL,Long Text0000161000,NULL,,0000161000 - Long Text0000161000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17437,21,19970623,163200,NULL,Long Text0000163200,NULL,,0000163200 - Long Text0000163200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17438,21,19970623,165000,NULL,Long Text0000165000,NULL,,0000165000 - Long Text0000165000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17439,21,19970623,169900,NULL,Long Text0000169900,NULL,,0000169900 - Long Text0000169900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17440,21,19970623,170500,NULL,Long Text0000170500,NULL,,0000170500 - Long Text0000170500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17441,21,19970806,170600,NULL,Long Text0000170600,NULL,,0000170600 - Long Text0000170600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970806,0,29,19970806,20141115,20141115,NULL
17442,21,19970623,170900,NULL,Long Text0000170900,NULL,,0000170900 - Long Text0000170900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17443,21,19970806,176500,NULL,Long Text0000176500,NULL,,0000176500 - Long Text0000176500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970806,0,29,19970806,20141115,20141115,NULL
17444,21,19970623,190990,NULL,Long Text0000190990,NULL,,0000190990 - Long Text0000190990,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17445,21,19970623,191101,NULL,Long Text0000191101,NULL,,0000191101 - Long Text0000191101,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17446,21,19970623,191500,NULL,Long Text0000191500,NULL,,0000191500 - Long Text0000191500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17447,21,19970623,196400,NULL,Long Text0000196400,NULL,,0000196400 - Long Text0000196400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17448,21,19970623,196410,NULL,Long Text0000196410,NULL,,0000196410 - Long Text0000196410,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17449,21,19970623,197000,NULL,Long Text0000197000,NULL,,0000197000 - Long Text0000197000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17450,21,19970623,201250,NULL,Long Text0000201250,NULL,,0000201250 - Long Text0000201250,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17451,21,19970623,201600,NULL,Long Text0000201600,NULL,,0000201600 - Long Text0000201600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
17452,21,19970623,204250,NULL,Long Text0000204250,NULL,,0000204250 - Long Text0000204250,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
