period_id,bu_id,engagement_id,fiscal_period_cd,fiscal_period_desc,fiscal_period_seq,fiscal_period_start,fiscal_period_end,fiscal_quarter_cd,fiscal_quarter_desc,fiscal_quarter_start,fiscal_quarter_end,fiscal_year_cd,fiscal_year_desc,fiscal_year_start,fiscal_year_end,adjustment_period,ver_start_date_id,ver_end_date_id,ver_desc
5057,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-007,2012-007,7,20120701,20120731,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5058,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-008,2012-008,8,20120801,20120831,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5059,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-009,2012-009,9,20120901,20120930,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5060,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-010,2012-010,10,20121001,20121031,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5061,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-011,2012-011,11,20121101,20121130,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5062,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-012,2012-012,12,20121201,20121231,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
5063,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-013,2012-013,13,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
5064,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-014,2012-014,14,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
5065,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-015,2012-015,15,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
5066,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-016,2012-016,16,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
5067,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-001,2013-001,1,20130101,20130131,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5068,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-002,2013-002,2,20130201,20130228,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5069,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-003,2013-003,3,20130301,20130331,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5070,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-004,2013-004,4,20130401,20130430,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5071,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-005,2013-005,5,20130501,20130531,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5072,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-006,2013-006,6,20130601,20130630,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5073,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-007,2013-007,7,20130701,20130731,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5074,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-008,2013-008,8,20130801,20130831,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5075,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-009,2013-009,9,20130901,20130930,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5076,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-010,2013-010,10,20131001,20131031,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5077,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-011,2013-011,11,20131101,20131130,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5078,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-012,2013-012,12,20131201,20131231,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
5079,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-013,2013-013,13,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
5080,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-014,2013-014,14,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
5081,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-015,2013-015,15,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
5082,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-016,2013-016,16,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
5083,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-001,2014-001,1,20140101,20140131,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5084,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-002,2014-002,2,20140201,20140228,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5085,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-003,2014-003,3,20140301,20140331,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5086,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-004,2014-004,4,20140401,20140430,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5087,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-005,2014-005,5,20140501,20140531,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5088,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-006,2014-006,6,20140601,20140630,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5089,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-007,2014-007,7,20140701,20140731,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5090,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-008,2014-008,8,20140801,20140831,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5091,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-009,2014-009,9,20140901,20140930,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5092,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-010,2014-010,10,20141001,20141031,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5093,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-011,2014-011,11,20141101,20141130,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5094,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-012,2014-012,12,20141201,20141231,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
5095,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-013,2014-013,13,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
5096,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-014,2014-014,14,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
5097,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-015,2014-015,15,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
5098,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-016,2014-016,16,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
5099,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-001,2015-001,1,20150101,20150131,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5100,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-002,2015-002,2,20150201,20150228,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5101,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-003,2015-003,3,20150301,20150331,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5102,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-004,2015-004,4,20150401,20150430,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5103,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-005,2015-005,5,20150501,20150531,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5104,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-006,2015-006,6,20150601,20150630,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5105,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-007,2015-007,7,20150701,20150731,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5106,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-008,2015-008,8,20150801,20150831,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5107,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-009,2015-009,9,20150901,20150930,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5108,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-010,2015-010,10,20151001,20151031,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5109,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-011,2015-011,11,20151101,20151130,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5110,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-012,2015-012,12,20151201,20151231,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
5111,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-013,2015-013,13,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
5112,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-014,2015-014,14,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
5113,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-015,2015-015,15,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
5114,34,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-016,2015-016,16,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
5115,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-001,2006-001,1,20060101,20060131,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5116,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-002,2006-002,2,20060201,20060228,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5117,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-003,2006-003,3,20060301,20060331,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5118,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-004,2006-004,4,20060401,20060430,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5119,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-005,2006-005,5,20060501,20060531,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5120,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-006,2006-006,6,20060601,20060630,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5121,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-007,2006-007,7,20060701,20060731,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5122,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-008,2006-008,8,20060801,20060831,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5123,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-009,2006-009,9,20060901,20060930,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5124,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-010,2006-010,10,20061001,20061031,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5125,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-011,2006-011,11,20061101,20061130,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5126,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-012,2006-012,12,20061201,20061231,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
5127,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-013,2006-013,13,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
5128,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-014,2006-014,14,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
5129,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-015,2006-015,15,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
5130,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-016,2006-016,16,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
5131,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-001,2007-001,1,20070101,20070131,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5132,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-002,2007-002,2,20070201,20070228,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5133,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-003,2007-003,3,20070301,20070331,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5134,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-004,2007-004,4,20070401,20070430,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5135,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-005,2007-005,5,20070501,20070531,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5136,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-006,2007-006,6,20070601,20070630,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5137,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-007,2007-007,7,20070701,20070731,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5138,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-008,2007-008,8,20070801,20070831,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5139,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-009,2007-009,9,20070901,20070930,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5140,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-010,2007-010,10,20071001,20071031,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5141,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-011,2007-011,11,20071101,20071130,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5142,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-012,2007-012,12,20071201,20071231,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
5143,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-013,2007-013,13,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
5144,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-014,2007-014,14,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
5145,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-015,2007-015,15,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
5146,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-016,2007-016,16,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
5147,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-001,2008-001,1,20080101,20080131,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5148,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-002,2008-002,2,20080201,20080229,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5149,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-003,2008-003,3,20080301,20080331,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5150,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-004,2008-004,4,20080401,20080430,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5151,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-005,2008-005,5,20080501,20080531,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5152,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-006,2008-006,6,20080601,20080630,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5153,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-007,2008-007,7,20080701,20080731,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5154,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-008,2008-008,8,20080801,20080831,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5155,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-009,2008-009,9,20080901,20080930,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5156,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-010,2008-010,10,20081001,20081031,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5157,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-011,2008-011,11,20081101,20081130,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5158,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-012,2008-012,12,20081201,20081231,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
5159,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-013,2008-013,13,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5160,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-014,2008-014,14,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5161,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-015,2008-015,15,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5162,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-016,2008-016,16,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
5163,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-001,2009-001,1,20090101,20090131,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5164,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-002,2009-002,2,20090201,20090228,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5165,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-003,2009-003,3,20090301,20090331,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5166,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-004,2009-004,4,20090401,20090430,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5167,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-005,2009-005,5,20090501,20090531,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5168,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-006,2009-006,6,20090601,20090630,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5169,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-007,2009-007,7,20090701,20090731,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5170,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-008,2009-008,8,20090801,20090831,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5171,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-009,2009-009,9,20090901,20090930,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5172,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-010,2009-010,10,20091001,20091031,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5173,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-011,2009-011,11,20091101,20091130,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5174,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-012,2009-012,12,20091201,20091231,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
5175,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-013,2009-013,13,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5176,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-014,2009-014,14,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5177,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-015,2009-015,15,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5178,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-016,2009-016,16,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
5179,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-001,2010-001,1,20100101,20100131,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5180,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-002,2010-002,2,20100201,20100228,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5181,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-003,2010-003,3,20100301,20100331,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5182,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-004,2010-004,4,20100401,20100430,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5183,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-005,2010-005,5,20100501,20100531,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5184,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-006,2010-006,6,20100601,20100630,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5185,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-007,2010-007,7,20100701,20100731,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5186,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-008,2010-008,8,20100801,20100831,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5187,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-009,2010-009,9,20100901,20100930,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
5188,35,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-010,2010-010,10,20101001,20101031,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
